Temp Irradiance TheoV PredV TheoP PreP
301.15 596.0 0.497 0.4912890294876905 2.23314273608 2.230358512389046
301.15 384.0 0.486 0.47307864274776273 1.40599505754 1.3971413132910213
301.45 548.0 0.495 0.487323105555879 2.04637514287 2.041316472096295
302.15 377.0 0.487 0.4728320549667696 1.38359380435 1.3731320294914984
301.95 436.0 0.49 0.4779266087108922 1.61140079792 1.6019920438564867
301.55 552.0 0.496 0.4878710052587225 2.06277458991 2.05792916924905
301.85 579.0 0.497 0.49034694420346114 2.17121487051 2.167093596191364
302.55 487.0 0.494 0.4826700215867112 1.8140012556 1.8050468750354907
302.05 498.0 0.494 0.4835301937253521 1.85408032272 1.8465072405040817
302.15 322.0 0.483 0.46837617867654757 1.17184580768 1.1622538739136932
302.05 238.0 0.476 0.4611244163153244 0.851857758969 0.8450550130811091
302.25 405.0 0.489 0.4757298173528739 1.49250497661 1.4826157681107506
302.85 338.0 0.486 0.47022135513751767 1.2361254961 1.2254941719332064
303.25 223.0 0.476 0.4605009230309426 0.798506514076 0.7914171869173444
302.75 136.0 0.463 0.45284791966912474 0.473072317156 0.4710686699995239
302.85 224.0 0.476 0.4605771137177328 0.801216503103 0.7945827417875377
303.45 160.0 0.468 0.45538579408941304 0.562918777608 0.5593659595791173
302.95 209.0 0.474 0.45948879032775136 0.744991656533 0.7391411111008624
303.85 246.0 0.479 0.46318933140865165 0.88732666051 0.8788959583526714
303.95 201.0 0.475 0.459464708249019 0.717298655868 0.7112457554292508
303.65 69.0 0.448 0.44801936714053303 0.231591285283 0.2315911543005587
302.95 60.0 0.443 0.44688907587746063 0.199289210217 0.19915413989393585
303.65 109.0 0.459 0.45144964564199097 0.375570620271 0.37466984027203193
303.75 76.0 0.45 0.4487044044026389 0.256602636995 0.2565751905993829
304.25 53.0 0.442 0.4469805973678701 0.175511249323 0.1752924026715945
304.15 51.0 0.441 0.44671079239363126 0.16845000591 0.16815909714397292
304.25 41.0 0.436 0.4458433510247747 0.133719110887 0.1329454717847824
304.35 45.0 0.438 0.44614684815329586 0.147630617626 0.14711898388871542
304.25 27.0 0.425 0.44446220021086036 0.0858604068013 0.08379556879145793
305.05 24.0 0.424 0.4443903831019846 0.0759695424134 0.0737353570504696
305.15 18.0 0.417 0.44368892296323403 0.0559854112465 0.05284819703973986
305.15 8.0 0.397 0.4425196929263865 0.0236189288514 0.01806532471972138
296.55 8.0 0.386 0.4389599658972076 0.022953091654 0.013743051040142363
296.85 18.0 0.405 0.43890296850935967 0.0544624943879 0.048831768141369254
296.75 27.0 0.415 0.43903275629273913 0.0837447229837 0.08003700624237996
296.65 30.0 0.417 0.4388111365828554 0.0936179933038 0.0904794414743544
296.65 36.0 0.422 0.4389640420323898 0.113588961637 0.11131870836532054
296.65 51.0 0.43 0.4400366705771932 0.164296117207 0.1633415189293499
296.55 67.0 0.437 0.4412646048049156 0.219243639141 0.21898167838528854
296.55 82.0 0.441 0.44256889682739464 0.27148342916 0.2714666030479082
296.35 98.0 0.445 0.4438685378294305 0.327562975162 0.3275288883515652
296.25 115.0 0.449 0.4453702475848501 0.387761171978 0.38751231728484703
296.05 130.0 0.452 0.44665463400398286 0.441075722912 0.44056087061151655
296.05 145.0 0.454 0.4481011033994779 0.494982921202 0.4941248415235273
296.25 163.0 0.457 0.449958127777768 0.560438035049 0.5590684775382501
296.05 186.0 0.46 0.45200671256308245 0.643768437478 0.64186088073143
296.25 209.0 0.463 0.4543247254171539 0.728507495688 0.7259632357676935
296.25 204.0 0.463 0.4539622084310676 0.710144232573 0.7077653307840827
296.25 240.0 0.467 0.4573240772094491 0.84290562727 0.8397712152184634
295.95 265.0 0.469 0.45949987748650395 0.934771511864 0.9314859982470329
296.25 271.0 0.47 0.46031327385483584 0.958063877745 0.9545673591509647
296.05 300.0 0.472 0.4629031056503552 1.06569340904 1.0621626829647846
295.95 325.0 0.474 0.46518213617324194 1.15906900121 1.1556471278423712
296.05 345.0 0.475 0.4671152151115144 1.23474793736 1.2313791432863417
295.75 352.0 0.475 0.46764391028074026 1.25987260285 1.2568423377074007
295.35 379.0 0.476 0.4699247547207515 1.36000580808 1.3576181007947488
295.45 405.0 0.478 0.47237282534195835 1.45892673237 1.4568645258092754
295.45 419.0 0.479 0.4736793827814923 1.51207458895 1.5102728199610695
295.55 423.0 0.479 0.4741326708762592 1.52778335615 1.5260153209368195
294.95 171.0 0.457 0.4511976120541679 0.586922496851 0.5861503366949204
294.95 153.0 0.454 0.44966563220716366 0.521914330342 0.5214733042812703
295.25 154.0 0.455 0.4499658600488725 0.526046063974 0.5255411471999905
295.45 157.0 0.455 0.4503993626421169 0.537234115158 0.5366424068854564
295.65 161.0 0.456 0.450910437937584 0.552066624443 0.5513596587878223
295.45 170.0 0.457 0.45168576564594204 0.584291488037 0.5834832452376385
295.45 183.0 0.459 0.45291397440827624 0.631539316324 0.6304968192611086
295.05 513.0 0.483 0.4823161773553014 1.86855998803 1.8684982076303445
295.75 567.0 0.487 0.48745754956294823 2.08098346185 2.0809431203196787
295.75 589.0 0.488 0.4894218587241823 2.16600432316 2.165713217450945
295.55 564.0 0.486 0.4870895401642764 2.06799901416 2.067949590039236
295.75 632.0 0.489 0.49325088298936204 2.33263474212 2.3310072571129283
295.85 625.0 0.489 0.49264265366628285 2.30625547972 2.3050441979932157
295.95 542.0 0.486 0.48524673308117017 1.98590973675 1.9858596197580296
295.85 650.0 0.49 0.49485918636020054 2.40337964404 2.4009370612040644
295.35 427.0 0.479 0.47467618558354596 1.54195702417 1.54056778169139
296.05 486.0 0.484 0.48029064481877415 1.77117880072 1.7703943879530932
296.15 245.0 0.467 0.4588253138120407 0.861139798366 0.8586368521819765
296.05 404.0 0.479 0.4730367298625658 1.45809051185 1.4558636492733572
295.05 579.0 0.486 0.4882575134586071 2.1223101544 2.1218593199509126
295.35 323.0 0.473 0.46552972854675256 1.14921653959 1.1468412137801205
295.55 565.0 0.486 0.4872518164955807 2.07185410957 2.071788034312323
295.25 739.0 0.492 0.5026313361399102 2.74499659558 2.730035157944136
295.85 532.0 0.485 0.4843647075821409 1.94670544239 1.9466283574191474
295.55 419.0 0.479 0.4741735284908394 1.51258507877 1.5109968651219712
295.45 625.0 0.489 0.4925082263911297 2.30312983202 2.3014998296954827
295.75 775.0 0.494 0.5059709858755053 2.8906382458 2.8701723338421936
295.95 789.0 0.495 0.5072100150042487 2.94755893128 2.9248500576703376
295.65 791.0 0.495 0.5071615680993742 2.95240052014 2.927983831126231
295.65 802.0 0.495 0.508039674327799 2.99559186686 2.96839642807265
295.35 801.0 0.494 0.5077090345771718 2.98860584946 2.960504585015853
294.95 827.0 0.495 0.5097090315995961 3.08646574596 3.0473775120029396
294.75 825.0 0.494 0.5093010137516696 3.07656057587 3.03758927561162
295.15 829.0 0.495 0.5097007632089875 3.09643926701 3.059534373537181
295.45 832.0 0.496 0.5099800783432282 3.11134570521 3.0760929613483676
294.85 839.0 0.495 0.5101765470642887 3.13251160359 3.091117072351089
295.15 780.0 0.493 0.5050111064757739 2.90432716707 2.8841239192692365
295.25 579.0 0.486 0.487355524845427 2.12373144607 2.1236694665974927
294.95 564.0 0.485 0.4858781790710166 2.06379997751 2.063779658438275
295.15 315.0 0.472 0.4641574645515068 1.11849401805 1.1158807470608447
295.25 611.0 0.488 0.49018946938274843 2.2473843528 2.2467660684831476
294.55 811.0 0.493 0.5073297810344832 3.01964019773 2.9878562748553215
294.95 807.0 0.494 0.5070590859785853 3.00808653321 2.9804521171037064
294.65 798.0 0.493 0.5060065357112125 2.96980624962 2.94371679924745
294.85 809.0 0.494 0.506963053815872 3.01489744474 2.987131681207267
295.15 821.0 0.495 0.5080643775555811 3.06502737849 3.035730754483235
295.05 808.0 0.494 0.506772336369071 3.01302380953 2.9875586046877345
294.65 806.0 0.493 0.5062732089070769 3.00109122142 2.9746389984155313
294.65 804.0 0.493 0.5059889968810505 2.99326997847 2.967876859396513
294.95 786.0 0.493 0.504495145065941 2.92584753526 2.9068350672091556
295.15 786.0 0.494 0.5045259559647827 2.92782693485 2.9099331518095046
295.45 782.0 0.494 0.5042814335083827 2.9151427435 2.8994693567651715
296.15 781.0 0.495 0.5045431244679195 2.91811841591 2.9052349097027146
296.35 766.0 0.495 0.5033086464133764 2.86116405611 2.8514774020739506
296.75 758.0 0.495 0.5028111971804177 2.83355448114 2.826096111112495
297.15 749.0 0.496 0.5022341494052505 2.80198651832 2.7964732245627753
297.25 727.0 0.495 0.5003665769595327 2.71643410779 2.7131149286210596
298.15 717.0 0.496 0.5000239300889928 2.68525502374 2.6836828361439085
298.05 704.0 0.496 0.4988257805909925 2.63322003496 2.632136522131952
298.35 681.0 0.495 0.49701496150909746 2.54537227188 2.545140238163428
297.85 670.0 0.494 0.49575857765238235 2.49798054237 2.497742999569624
298.35 662.0 0.495 0.4953653044783195 2.47076903664 2.4707395641461547
298.55 648.0 0.495 0.4942800209162348 2.41745615429 2.4174589649535183
298.95 645.0 0.495 0.4942657888325498 2.40892223448 2.408840304116644
299.25 617.0 0.495 0.49204002758039816 2.30135467889 2.3007450639190608
299.15 597.0 0.494 0.4902680611620356 2.22221438173 2.2211901633499633
299.55 575.0 0.493 0.48862744193296115 2.13901175017 2.1370644142713573
299.05 561.0 0.492 0.487131439064341 2.08078912198 2.078818867485586
299.75 550.0 0.493 0.48662176368666454 2.04264266383 2.039713920818227
299.55 533.0 0.492 0.4850528291727907 1.97494190058 1.9716602420203397
300.05 524.0 0.492 0.48460023255021084 1.94312669359 1.9390130570893407
300.05 507.0 0.491 0.48315448421585805 1.87684756259 1.8721797112731362
300.25 482.0 0.49 0.4811412827314275 1.78076477936 1.7750959422949522
300.05 466.0 0.489 0.47965887558889564 1.71746170295 1.7115924056896898
300.25 437.0 0.488 0.477301228912946 1.60621131175 1.5994292378218349
300.25 433.0 0.488 0.4769802079281948 1.59072747175 1.5839024652063824
300.05 420.0 0.486 0.47575649248167967 1.53945917428 1.5326579968171006
300.75 399.0 0.486 0.47440570380416563 1.46193403496 1.4540380681552048
301.05 391.0 0.486 0.47393365400295484 1.43251375522 1.4242228416492302
300.95 374.0 0.485 0.4724328062915488 1.36655517355 1.3583192318510122
301.55 366.0 0.486 0.4721606054401253 1.33843924962 1.329558751950701
301.15 351.0 0.484 0.4706454121726818 1.27904080282 1.270685004532698
300.95 326.0 0.482 0.4683881999463044 1.18247483784 1.1745778206014204
302.05 308.0 0.482 0.4675953172635211 1.11786456994 1.1092019239051167
301.65 294.0 0.48 0.4661676899142264 1.06297566245 1.055066351719705
301.95 258.0 0.478 0.46330249467598944 0.927181928983 0.9201312715777638
301.75 245.0 0.476 0.46209378158224873 0.877424450565 0.8710386875190587
301.85 232.0 0.475 0.46108666639382356 0.828681554549 0.8227756996686753
301.75 209.0 0.472 0.4590803808493959 0.742040463956 0.7372149917098472
301.95 195.0 0.471 0.4580584746714138 0.690161815407 0.6858964295630782
302.45 181.0 0.47 0.4572527789248815 0.639045650694 0.6352348868267795
302.75 164.0 0.468 0.4560561718239914 0.57644766732 0.5733816361400133
303.35 145.0 0.466 0.4549066799383271 0.507187123689 0.5048844465365149
303.45 120.0 0.461 0.45288893513243034 0.415450732251 0.4142952835747158
303.55 97.0 0.456 0.45103047276449965 0.331905977023 0.3315514719667892
303.85 80.0 0.452 0.44981871139031393 0.270996839833 0.2709562853361819
303.85 61.0 0.445 0.44819907800596437 0.20340975701 0.2033023698731732
303.75 49.0 0.439 0.4470714121000976 0.16124803339 0.16073573139614739
303.85 34.0 0.431 0.4457976105354221 0.10950329916 0.10792550353380628
304.05 25.0 0.423 0.4450603783214768 0.0790742320874 0.0764506768700185
304.25 19.0 0.417 0.44451931926724225 0.0591213648376 0.05557285579979019
304.85 11.0 0.404 0.444026084735893 0.0331251549369 0.027917307246669756
299.15 15.0 0.404 0.4403091875465123 0.045214609136 0.039549855529785675
299.15 25.0 0.416 0.4409056948161666 0.0777993514242 0.07427446572212834
299.05 34.0 0.424 0.4414436960876552 0.107774165324 0.10552262989777403
298.95 46.0 0.431 0.44230321694697056 0.148427727223 0.14728572728975542
298.85 62.0 0.438 0.4435618713646118 0.203535614653 0.20320106205284214
298.85 77.0 0.443 0.4448459160588921 0.255977876689 0.25594787057339385
298.75 94.0 0.448 0.4462599138851549 0.315987876931 0.3159433002617228
298.75 110.0 0.452 0.44767857905039704 0.373092246324 0.37280435494537756
298.65 126.0 0.455 0.449038681386097 0.430503682458 0.4298404615585255
298.65 141.0 0.458 0.45038850299592237 0.484798264026 0.48369109588680625
298.55 157.0 0.46 0.4517607178591115 0.542873868961 0.5412664147999379
298.45 168.0 0.462 0.4526945787619018 0.58289675326 0.5809575900683891
298.25 192.0 0.465 0.45470248891158194 0.670641908371 0.6679754254639949
298.05 207.0 0.466 0.45592345106082977 0.725545978461 0.7225011164576852
298.05 214.0 0.467 0.45657934750202733 0.751447088961 0.7482116823845701
298.25 221.0 0.468 0.45736978026348263 0.777914823045 0.7743885541468472
297.95 231.0 0.469 0.4580829347344373 0.81425182554 0.8106412579608354
298.15 255.0 0.471 0.4603533503659315 0.904298663968 0.8999913634660194
298.15 274.0 0.473 0.4620463409295903 0.975464657101 0.9707921935594952
297.85 294.0 0.474 0.4636280307813686 1.0495862486 1.0448645131305394
298.05 313.0 0.476 0.4654451330920607 1.12193610982 1.1168901930150978
297.85 315.0 0.476 0.4655207192870866 1.12873304084 1.1238633605337953
297.95 342.0 0.478 0.4679638311905773 1.23129588327 1.226279837240348
297.85 359.0 0.479 0.46940507046487456 1.29541181428 1.2905508232081768
297.75 378.0 0.48 0.4710183731083629 1.36725510698 1.3626429518828858
297.75 396.0 0.481 0.47260506071842046 1.43589615753 1.4315129233085668
297.45 219.0 0.466 0.45706739459754164 0.768417005416 0.7656134489728084
297.65 194.0 0.464 0.45506294675998604 0.676655608355 0.6744645190458106
297.65 197.0 0.464 0.4553664021853351 0.687697363109 0.6854411818955959
297.55 202.0 0.465 0.455780639459168 0.705883618221 0.703552601248512
297.35 205.0 0.465 0.45596572838544625 0.71646506412 0.714167246590421
297.55 208.0 0.465 0.4563879621658642 0.7280147215 0.7255650485815907
297.75 212.0 0.466 0.45688984412783745 0.743292633819 0.7406486744622862
297.65 465.0 0.485 0.4787070405095152 1.69987605822 1.6970503339447207
297.95 547.0 0.49 0.4859705710744494 2.0187188173 2.01767563264301
297.55 563.0 0.49 0.48713216796102 2.07809975388 2.0775975631356385
297.45 575.0 0.49 0.48811836587011076 2.12402697967 2.123737289990427
297.55 588.0 0.491 0.489302946375227 2.1752903908 2.1751451182734933
297.55 597.0 0.491 0.4900846638165677 2.21034320277 2.210266898375807
297.25 606.0 0.491 0.4906929989048444 2.24314094799 2.2431411736562756
297.35 613.0 0.491 0.4913554117242227 2.27116132064 2.27116905570709
297.25 624.0 0.492 0.492246983435181 2.3132570285 2.3132279354811573
297.15 637.0 0.492 0.49331151179709176 2.36319567975 2.3629816322178394
297.45 378.0 0.48 0.47111828632759695 1.36587533617 1.3617989224215667
298.35 389.0 0.482 0.4726020671096165 1.41202735093 1.4072084462147054
298.75 588.0 0.493 0.4900179427656295 2.18406164643 2.183469479132066
298.95 393.0 0.483 0.47330946677095687 1.43019165601 1.4248158844349763
298.95 440.0 0.486 0.47738239591774967 1.61081783462 1.606238921511703
298.85 629.0 0.494 0.4936522560344649 2.34531792216 2.345278037934852
298.85 529.0 0.49 0.4850228677807512 1.95479002679 1.9526637051462568
298.95 442.0 0.486 0.47757976078842396 1.61852802544 1.6140156114459896
299.25 597.0 0.494 0.49114436017339735 2.22296697181 2.2223216279652314
299.05 711.0 0.498 0.5008830008664644 2.66967912558 2.668478073216988
299.25 731.0 0.499 0.5027091185197281 2.75053238664 2.748552483217402
299.45 747.0 0.5 0.5041834077439855 2.81573172743 2.8130266302545848
299.55 751.0 0.5 0.5045613346125992 2.8325499676 2.8297122550220184
299.45 757.0 0.5 0.5049969127476321 2.85539320284 2.8519903211274547
299.45 775.0 0.5 0.5065189772372001 2.92678385858 2.9218428873200306
299.45 781.0 0.501 0.5069960079143985 2.95062504858 2.9451158938970554
299.25 811.0 0.501 0.509429041244034 3.06783475075 3.0580060953156605
299.35 816.0 0.502 0.5098572048125051 3.08873624019 3.078579402090338
299.35 820.0 0.502 0.5101470190699016 3.10466428871 3.0939948374672896
299.25 799.0 0.501 0.5082385049214413 3.02014579272 3.012409152907349
299.45 810.0 0.502 0.5092416750793061 3.06589094223 3.0573062279902152
299.25 813.0 0.501 0.5093446688749662 3.07578291043 3.0663005797738494
299.15 825.0 0.502 0.5102634216068507 3.12245801605 3.110899105805478
299.25 777.0 0.5 0.5061663726289645 2.93278818566 2.9279460940423854
298.85 812.0 0.501 0.5089085834226754 3.06769538504 3.0575411840676927
299.05 610.0 0.494 0.49176407022166335 2.27239761694 2.271927031340473
299.25 714.0 0.498 0.5007299007002971 2.68332452343 2.68252870467962
299.05 832.0 0.502 0.5106618717988858 3.1492624226 3.13654882393014
298.75 849.0 0.502 0.5118982211304532 3.21370081676 3.196602422733631
299.65 846.0 0.503 0.5120333980816467 3.21144104715 3.1986459755269507
299.65 815.0 0.502 0.5093378470002915 3.08787206487 3.0801161240071417
299.65 818.0 0.502 0.5095437498836374 3.09981810127 3.091772788813399
299.85 769.0 0.501 0.5054458134254287 2.90687568647 2.9042174936480714
299.85 650.0 0.497 0.49535607714081287 2.43587728201 2.4356487329615653
299.75 586.0 0.494 0.4898992817929094 2.18354666491 2.181926876137544
300.05 761.0 0.501 0.5048641397810039 2.87701083602 2.875117029404818
299.85 750.0 0.5 0.5038141294065906 2.83140407454 2.8298940490332765
300.15 695.0 0.499 0.49929128687848934 2.61614290254 2.6161325758944334
300.25 659.0 0.498 0.4962956961298469 2.47465664626 2.474406260612468
300.35 744.0 0.501 0.5035371860346545 2.81229186534 2.8114845854954496
300.45 304.0 0.479 0.4663851819763721 1.09673055499 1.0898619292412235
300.55 224.0 0.472 0.45970003779343005 0.795139618671 0.7905246597025476
300.65 414.0 0.487 0.47582320723083177 1.51936123147 1.5119953873798502
300.75 258.0 0.476 0.4627200539176385 0.923500242513 0.9175720873010563
300.45 165.0 0.464 0.45475154982546784 0.575751202603 0.5736106929210052
300.95 540.0 0.494 0.4866628734213959 2.01162015376 2.0072248079392088
301.15 635.0 0.498 0.4948032629158767 2.38708147193 2.3858152297846265
301.05 535.0 0.494 0.4863252305749752 1.99269001874 1.9880269796598564
301.45 559.0 0.496 0.4885782297600007 2.08961860211 2.085357310327651
301.45 593.0 0.497 0.49148041321630476 2.22352881154 2.220591385871304
301.95 590.0 0.498 0.4915072727877284 2.21537127907 2.211756951179399
301.85 579.0 0.497 0.4905572855597555 2.17121487051 2.167328616251871
302.15 537.0 0.496 0.4871891978639217 2.0078385369 2.0019216193365126
301.95 526.0 0.495 0.4861913397290527 1.96328478254 1.9572852779696175
302.15 528.0 0.496 0.4865043005321579 1.97242877166 1.9662883848978927
302.35 521.0 0.496 0.48606127641639607 1.94621021089 1.9395833192222387
302.55 480.0 0.494 0.4827378477926559 1.78657137921 1.7783399418938448
302.55 460.0 0.493 0.4810894389098119 1.70830695419 1.6996112314117717
303.05 457.0 0.493 0.48117071783676524 1.69937470713 1.6899625437064791
303.05 437.0 0.492 0.47952942967175854 1.62118538681 1.6114398206739087
303.05 422.0 0.491 0.4783131179061896 1.56264875687 1.5527611361134641
303.25 404.0 0.491 0.47696048145602055 1.49354684975 1.4832695410933856
303.75 386.0 0.49 0.47580303000176283 1.42590327305 1.4149826720909167
303.65 370.0 0.489 0.47445572964134475 1.36328796591 1.3526279777682917
304.05 354.0 0.489 0.4734250148088789 1.30298279128 1.2920554623128042
304.45 334.0 0.488 0.4720735116152197 1.22717525562 1.2161898350888127
304.15 314.0 0.486 0.47026764729744197 1.14875261863 1.13865654372003
304.55 294.0 0.485 0.4689267439801341 1.07319949952 1.0633735370961472
304.85 263.0 0.483 0.4665937010235762 0.955221899675 0.9463989288683919
304.75 244.0 0.481 0.4650112516533945 0.882329463203 0.8745402532515693
305.25 233.0 0.48 0.46454707067478546 0.841823586791 0.8343004627204511
305.15 214.0 0.478 0.4629645478543857 0.769348244574 0.7629725701633133
304.85 194.0 0.475 0.4611328179361109 0.693023828332 0.6879694220400854
305.55 180.0 0.474 0.4605778819760399 0.641833415857 0.6372868891781903
305.55 157.0 0.471 0.4587191103563035 0.555602763483 0.552413658067514
305.25 146.0 0.469 0.45763322775323606 0.51408228133 0.5116270426137054
305.45 122.0 0.465 0.455829811231221 0.425550019273 0.42424555615599097
305.65 97.0 0.459 0.4539305258132676 0.334201988716 0.3338138905585349
305.95 87.0 0.457 0.4533684253675225 0.298181485873 0.29802041824076053
306.05 73.0 0.453 0.45228786631986423 0.247761312672 0.24776129739294314
306.05 55.0 0.446 0.4507560239074478 0.183610563055 0.183362669897778
306.25 38.0 0.437 0.4494277262848475 0.12418271111 0.12301267806855956
306.65 28.0 0.43 0.44878580733393 0.0899431984031 0.08780671349740869
306.85 21.0 0.423 0.44815688234968043 0.0663155005423 0.06320783896635733
306.85 13.0 0.411 0.44720723846745175 0.0398301046243 0.03510026273052249
300.75 8.0 0.391 0.44189804048307313 0.0232784692011 0.01553341727111254
300.75 13.0 0.403 0.44206236884044664 0.0390382061626 0.03299193938777869
300.85 18.0 0.411 0.4423710898897113 0.0551966701221 0.05048070468790586
300.85 23.0 0.417 0.4426499385924284 0.0716136146214 0.06793057754976975
300.75 31.0 0.424 0.44314615414154634 0.0982719747317 0.09580321058671039
300.75 38.0 0.429 0.44366710354449646 0.121952860611 0.12028155186232593
300.85 47.0 0.434 0.4444642662967697 0.152812951951 0.15188412274680832
301.05 57.0 0.439 0.4454485572322644 0.187572727956 0.1871796970190856
301.05 66.0 0.443 0.4462100851205393 0.219058772714 0.2189276959932703
301.05 76.0 0.446 0.4470733390215807 0.254321724666 0.2543136414959266
300.85 89.0 0.45 0.448053365466147 0.300342116898 0.30029983520764997
300.85 101.0 0.453 0.44911164938051595 0.343307793811 0.3430858310486301
300.75 110.0 0.455 0.44983592259317656 0.375590110553 0.37517522493768674
300.75 119.0 0.457 0.4506410837608681 0.408129135607 0.40746696000641786
300.65 132.0 0.459 0.45172179004461366 0.455211218175 0.4541465398313779
300.65 168.0 0.465 0.45489242113003614 0.587197443064 0.5847486893503092
300.55 214.0 0.471 0.4588625066634943 0.757749155589 0.7535261779333255
300.55 200.0 0.469 0.4576666940908223 0.705558510343 0.7018876810208322
300.45 223.0 0.472 0.4596240878774888 0.791129077095 0.7866694003251523
300.45 244.0 0.474 0.4614830612289276 0.869884300176 0.8647409834391496
300.45 260.0 0.475 0.4629034439377433 0.930117065827 0.9245329212111333
300.45 400.0 0.486 0.47513085229818663 1.46433876368 1.4577636543275305
300.45 422.0 0.487 0.47706612309752855 1.54925259085 1.5430490298094732
300.35 434.0 0.488 0.4780512103438705 1.5951363944 1.5892835981648072
300.35 310.0 0.48 0.46725316494568647 1.11916950872 1.112714097161426
300.25 263.0 0.475 0.463098569642752 0.940807812765 0.9353465665957321
300.25 245.0 0.474 0.46155203408231565 0.873057281657 0.8681120253075559
300.35 243.0 0.474 0.4614800826878401 0.865831927169 0.8609077074061576
300.35 253.0 0.475 0.4623755813316316 0.903436841894 0.8982393804477607
300.25 262.0 0.475 0.4631054230026957 0.937039972601 0.9316787176246836
300.15 277.0 0.476 0.4643548440506302 0.99333358562 0.9877111949896528
300.15 291.0 0.478 0.4655928870848218 1.04631944427 1.0404371243132888
299.95 408.0 0.486 0.4756294583314113 1.49269396758 1.4869104747220774
299.85 490.0 0.49 0.4826953883113474 1.80947280175 1.8056868658874896
299.85 592.0 0.495 0.4915764311042871 2.20779120132 2.206986617854853
299.75 576.0 0.494 0.49011560910107377 2.1443611272 2.1432061520857113
299.75 594.0 0.494 0.4916900213800205 2.21489509507 2.214194306491503
299.65 568.0 0.493 0.48935582168741587 2.11233809658 2.111034763094949
299.65 626.0 0.496 0.49441022769288445 2.33980051213 2.339675405101638
299.55 645.0 0.496 0.49598995567339926 2.41375723046 2.4137568728830145
299.95 656.0 0.497 0.49725901978741627 2.46034604532 2.460352231145145
299.75 655.0 0.497 0.4970152814684324 2.45476855298 2.4547681160516523
300.05 463.0 0.489 0.48054136515896007 1.70582502606 1.7011551152811606
300.15 399.0 0.485 0.4750625251542842 1.45901595747 1.4529929138260087
300.15 583.0 0.495 0.49109213790069495 2.17467972615 2.1735285558895163
300.15 480.0 0.49 0.48213468999414766 1.77240075532 1.7681456943000924
300.05 409.0 0.486 0.475886933883792 1.49705312477 1.4912880405680742
300.05 547.0 0.493 0.48791892293267436 2.03296878144 2.030864649856611
299.95 546.0 0.493 0.4877636791942177 2.02837700834 2.026324668383989
299.95 447.0 0.488 0.4791489321521646 1.64328427467 1.6383893645919028
299.85 605.0 0.495 0.4928506863325632 2.25883552017 2.2583568668337612
299.85 686.0 0.498 0.49991497163868803 2.57794867716 2.5776056632190687
299.85 736.0 0.5 0.5042648945503113 2.77587800897 2.7734587598319527
299.85 750.0 0.5 0.5054659149442736 2.83140407454 2.828012232759455
299.75 754.0 0.5 0.5057109480505768 2.84633530966 2.8425179488428296
299.65 763.0 0.5 0.5063900288430807 2.88109057023 2.8763606851261274
299.55 766.0 0.5 0.5065437289400696 2.89204218071 2.886901011588129
299.55 767.0 0.5 0.5066010244876251 2.89600832826 2.8908190652607977
299.45 773.0 0.5 0.5070146161082478 2.9188515635 2.912907536400401
299.25 777.0 0.5 0.5071752795579829 2.93278818566 2.92606648215665
299.35 776.0 0.5 0.5071336461798168 2.92978948476 2.9234426198709813
299.25 778.0 0.5 0.5071980900389426 2.9367543332 2.9300433398919554
299.25 790.0 0.501 0.5082050018892982 2.9843790742 2.9762022247154896
299.25 779.0 0.5 0.5072200794825144 2.94072048074 2.9340220509214405
299.25 784.0 0.5 0.5076204242518088 2.96055121845 2.953315703535778
299.35 781.0 0.501 0.5074031040393086 2.94962232349 2.9430247747498672
299.35 785.0 0.501 0.5077197648781347 2.96551864284 2.9584785014862174
299.35 783.0 0.501 0.5075168643457372 2.95757048317 2.9508446221446234
299.45 775.0 0.5 0.5068734659232005 2.92678385858 2.921213216570342
299.25 786.0 0.5 0.5076407853079932 2.96848351353 2.961325883106683
299.45 764.0 0.5 0.5058630457275023 2.88315623563 2.8787626722877695
299.75 752.0 0.5 0.5050304735454523 2.83840301457 2.835439110768371
299.75 707.0 0.499 0.5011400296852647 2.66010305795 2.659430071773871
299.55 757.0 0.5 0.5052825685101328 2.85634685285 2.85277833247253
299.45 771.0 0.5 0.5063899396167995 2.91091926842 2.905994693933566
299.55 757.0 0.5 0.505234869785008 2.85634685285 2.852845847054339
299.65 709.0 0.499 0.5011674787585362 2.66711895971 2.666376530425308
299.45 304.0 0.478 0.4662535674775754 1.09307597225 1.087573190790348
299.55 233.0 0.471 0.46025638179299233 0.826103249112 0.8221098584043826
299.65 495.0 0.49 0.48281770220091996 1.82768823982 1.8240627037324826
300.15 484.0 0.49 0.4822526893720216 1.78794805368 1.7835688566742045
300.35 600.0 0.496 0.4923613357601811 2.24293033422 2.2418923227764385
300.55 678.0 0.499 0.4992093051285605 2.55229211614 2.55228942465102
300.55 659.0 0.498 0.49757862448798423 2.47711870185 2.4770690574340235
300.65 668.0 0.499 0.49842589256633885 2.51355448525 2.5135379178428163
300.75 683.0 0.5 0.4997885917395615 2.57377879598 2.573794568028544
301.05 689.0 0.5 0.5005256209684763 2.60016433281 2.600165336122336
301.15 677.0 0.5 0.49956775213190296 2.55342124861 2.5534003867897725
301.35 654.0 0.499 0.49774388528467384 2.46388610295 2.4635976997282114
301.45 665.0 0.5 0.4987665348355249 2.50834359904 2.508166678074863
301.65 644.0 0.5 0.49711757608722 2.42670242532 2.426097351765418
